Γ. ΑΠΕΙΚΟΝΙΣΗ – ΕΠΕΜΒΑΤΙΚΕΣ ΚΑΙ ΘΕΡΑΠΕΥΤΙΚΕΣ ΑΚΤΙΝΙΚΕΣ ΠΡΑΞΕΙΣ ;;;
7948;B308529;ΦΑΣΜΑΤΟΦΩΤΟΜΕΤΡΙΑ, ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΕΧΕΙ ΠΡΟΣΔΙΟΡΙΣΤΕΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7949;B308537;ΕΙΔΙΚΟ ΒΑΡΟΣ (ΕΚΤΟΣ ΑΠΟ ΟΥΡΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7950;B308657;ΣΑΚΧΑΡΑ, ΧΡΩΜΑΤΟΓΡΑΦΙΚΑ, TLC Ή ΧΡΩΜΑΤΟΓΡΑΦΙΑ ΧΑΡΤΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7951;B308659;ΣΑΚΧΑΡΑ (ΜΟΝΟ-,  ΔΙ- ΚΑΙ ΟΛΙΓΟΣΑΚΧΑΡΙΤΕΣ), ΜΟΝΗ ΠΟΙΟΤΙΚΗ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7952;B308661;ΣΑΚΧΑΡΑ (ΜΟΝΟ-, ΔΙ- ΚΑΙ ΟΛΙΓΟΣΑΚΧΑΡΙΤΕΣ), ΠΟΛΛΑΠΛΗ ΠΟΙΟΤΙΚΗ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7953;B308663;ΣΑΚΧΑΡΑ (ΜΟΝΟ-, ΔΙ- ΚΑΙ ΟΛΙΓΟΣΑΚΧΑΡΙΤΕΣ), ΜΟΝΗ ΠΟΣΟΤΙΚΗ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7954;B308665;ΣΑΚΧΑΡΑ (ΜΟΝΟ-, ΔΙ- ΚΑΙ ΟΛΙΓΟΣΑΚΧΑΡΙΤΕΣ), ΠΟΛΛΑΠΛΗ ΠΟΣΟΤΙΚΗ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7955;B308691;ΘΕΙΪΚΑ, ΟΥΡΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7956;B308711;ΕΛΕΥΘΕΡΗ ΤΕΣΤΟΣΤΕΡΟΝΗ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7957;B308713;ΤΕΣΤΟΣΤΕΡΟΝΗ, ΟΛΙΚΗ (TESTO);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7958;B308757;ΘΕΙΑΜΙΝΗ (ΒΙΤΑΜΙΝΗ Β1);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7959;B308767;ΘΕΙΟΚΥΑΝΙΚΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7960;B308771;ΘΥΡΕΟΣΦΑΙΡΙΝΗ (TG);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7961;B308779;ΘΥΡΟΞΙΝΗ, ΟΛΙΚΗ (T4);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7962;B308781;ΘΥΡΟΞΙΝΗ, ΑΠΑΙΤΕΙ ΕΚΧΕΙΛΙΣΜΑ (Π.Χ. ΝΕΟΓΕΝΝΗΤΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7963;B308785;ΘΥΡΟΞΙΝΗ, ΕΛΕΥΘΕΡΗ (FT4);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7964;B308791;ΣΦΑΙΡΙΝΗ ΠΟΥ ΔΕΣΜΕΥΕΙ ΤΗ ΘΥΡΟΞΙΝΗ (TBG);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7965;B308793;ΘΥΡΕΟΕΙΔΟΤΡΟΠΟΣ ΟΡΜΟΝΗ (TSH);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7966;B308797;ΑΝΟΣΟΣΦΑΙΡΙΝΕΣ ΘΥΡΕΟΕΙΔΟΤΡΟΠΟΥ (TSI) ΘΥΡΕΟΔΙΕΓΕΡΤΙΚΕΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7967;B308799;ΤΟΚΟΦΕΡΟΛΗ ΑΛΦΑ (ΒΙΤΑΜΙΝΗ Ε);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7968;B308805;ΤΡΑΝΣΚΟΡΤΙΝΗ (ΣΦΑΙΡΙΝΗ ΠΟΥ ΔΕΣΜΕΥΕΙ ΤΗΝ ΚΟΡΤΙΖΟΛΗ -CBG);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7969;B308807;ΑΣΠΑΡΤΙΚΗ ΑΜΙΝΟΤΡΑΝΣΦΕΡΑΣΗ (AST) (SGOT - ΓΛΟΥΤΑΜΙΝΙΚΗ ΟΞΑΛΟΞΕΪΚΗ ΤΡΑΝΣΑΜΙΝΑΣΗ) (84450);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7970;B308827;ΑΛΑΝΙΝΙΚΗ ΑΜΙΝΟΤΡΑΝΣΦΕΡΑΣΗ (ALT) (SGPT - ΓΛΟΥΤΑΜΙΝΙΚΗ ΠΥΡΟΣΤΑΦΥΛΙΚΗ ΤΡΑΝΣΑΜΙΝΑΣΗ) (84460);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7971;B308839;ΤΡΑΝΣΦΕΡΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7972;B308863;ΤΡΙΓΛΥΚΕΡΙΔΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7973;B308865;ΘΥΡΕΟΕΙΔΙΚΗ ΟΡΜΟΝΗ (Τ3 Ή Τ4) ΠΡΟΣΛΗΨΗ Ή ΛΟΓΟΣ ΔΕΣΜΕΥΣΗΣ ΘΥΡΕΟΕΙΔΙΚΗΣ ΟΡΜΟΝΗΣ (THBR);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7974;B308867;ΤΡΙΙΩΔΟΘΥΡΟΝΙΝΗ Τ3, ΟΛΙΚΗ (ΤΤ-3);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7975;B308869;ΕΛΕΥΘΕΡΗ ΤΡΙΩΔΟΘΥΡΟΝΙΝΗ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7976;B308871;ΤΡΙΙΩΔΟΘΥΡΟΝΙΝΗ Τ3, ΑΝΑΣΤΡΟΦΗ (rT3);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7977;B308875;ΤΡΟΠΟΝΙΝΗ, ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7978;B308877;ΘΡΥΨΙΝΗ, ΔΩΔΕΚΑΔΑΚΤΥΛΙΚΟ ΥΓΡΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7979;B308883;ΘΡΥΨΙΝΗ, ΚΟΠΡΑΝΑ, ΠΟΙΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7980;B308887;ΘΡΥΨΙΝΗ, ΚΟΠΡΑΝΑ, ΠΟΣΟΤΙΚΗ, ΣΥΛΛΟΓΗ 24-ΩΡΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7981;B308927;ΤΥΡΟΣΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7982;B308931;ΤΡΟΠΟΝΙΝΗ, ΠΟΙΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7983;B308947;ΑΖΩΤΟ ΟΥΡΙΑΣ, ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7984;B308957;ΑΖΩΤΟ ΟΥΡΙΑΣ, ΗΜΙΠΟΣΟΤΙΚΗ (Π.Χ. ΤΑΙΝΙΑ ΧΗΜΙΚΗΣ ΑΝΤΙΔΡΑΣΗΣ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7985;B308987;ΑΖΩΤΟ ΟΥΡΙΑΣ, ΟΥΡΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7986;B308997;ΑΖΩΤΟ ΟΥΡΙΑΣ, ΚΑΘΑΡΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7987;B309007;ΟΥΡΙΚΟ ΟΞΥ, ΑΙΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7988;B309027;ΟΥΡΙΚΟ ΟΞΥ, ΑΛΛΗ ΠΗΓΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7989;B309061;ΟΥΡΟΧΟΛΙΝΟΓΟΝΟ, ΚΟΠΡΑΝΑ, ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7990;B309063;ΟΥΡΟΧΟΛΙΝΟΓΟΝΟ, ΟΥΡΑ, ΠΟΙΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7991;B309067;ΟΥΡΟΧΟΛΙΝΟΓΟΝΟ, ΟΥΡΑ, ΠΟΣΟΤΙΚΗ, ΧΡΟΝΙΚΑ ΠΡΟΣΔΙΟΡΙΣΜΕΝΟ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7992;B309073;ΟΥΡΟΧΟΛΙΝΟΓΟΝΟ, ΟΥΡΑ, ΗΜΙΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7993;B309077;ΒΑΝΙΛΛΥΛΟΜΑΝΔΕΛΙΚΟ ΟΞΥ (VMA), ΟΥΡΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7994;B309079;ΑΓΓΕΙΟΔΡΑΣΤΙΚΟ ΕΝΤΕΡΙΚΟ ΠΕΠΤΙΔΙΟ (VIP);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7995;B309083;ΑΝΤΙΔΙΟΥΡΗΤΙΚΗ ΟΡΜΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7996;B309087;BITAMINH A;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7997;B309089;ΒΙΤΑΜΙΝΗ, ΠΟΥ ΔΕΝ ΚΑΤΑΓΡΑΦΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7998;B309101;ΒΙΤΑΜΙΝΗ Κ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
7999;B309107;ΠΤΗΤΙΚΑ (Π.Χ. ΟΞΙΚΟΣ ΑΝΥΔΡΙΤΗΣ, ΤΕΤΡΑΧΛΩΡΙΔΙΟ ΤΟΥ ΑΝΘΡΑΚΑ, ΔΙΧΛΩΡΟΑΙΘΑΝΙΟ ΔΙΧΛΩΡΟΜΕΘΑΝΙΟ, ΔΙΑΙΘΥΛΑΙΘΕΡΑΣ, ΙΣΟΠΡΟΠΥΛΙΚΗ ΑΛΚΟΟΛΗ, ΜΕΘΑΝΟΛΗ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8000;B309147;ΔΟΚΙΜΑΣΙΑ ΑΠΟΡΡΟΦΗΣΗΣ ΞΥΛΟΖΗΣ, ΑΙΜΑ ΚΑΙ/Ή ΟΥΡΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8001;B309167;ΨΕΥΔΑΡΓΥΡΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8002;B309269;C-ΠΕΠΤΙΔΙΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8003;B309311;ΓΟΝΑΔΟΤΡΟΠΙΝΗ, ΧΟΡΙΟΝΙΚΗ (HCG), ΠΟΣΟΤΙΚΗ Β-ΥΠΟΜΟΝΑΔΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8004;B309313;ΓΟΝΑΔΟΤΡΟΠΙΝΗ, ΧΟΡΙΟΝΙΚΗ (HCG), ΠΟΙΟΤΙΚΗ Β-ΥΠΟΜΟΝΑΔΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8005;B309315;ΓΟΝΑΔΟΤΡΟΠΙΝΗ, ΧΟΡΙΟΝΙΚΗ (FBHCG), ΕΛΕΥΘΕΡΗ ΒΗΤΑ ΑΛΥΣΙΔΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8006;B309567;ΔΟΚΙΜΑΣΙΕΣ ΩΟΡΡΗΞΙΑΣ, ΜΕΣΩ ΟΠΤΙΚΩΝ ΧΡΩΜΑΤΙΚΩΝ ΜΕΘΟΔΩΝ ΓΙΑ ΤΗΝ ΑΝΘΡΩΠΙΝΗ ΩΧΡΙΝΟΤΡΟΠΟ ΟΡΜΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8007;B309905;ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΧΗΜΙΚΗ ΔΟΚΙΜΑΣΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8008;B309905.1;IGF-II (ΙΝΣΟΥΛΙΝΟΜΟΡΦΟΣ ΠΑΡΑΓΟΝΤΑΣ ΙΙ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8009;B309905.2;IGFBP-III;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8010;B309905.3;ΑΝΤΙΣΩΜΑΤΑ ΕΝΑΝΤΙ ΤΗΣ ΘΥΡΕΟΕΙΔΙΚΗΣ ΥΠΕΡΟΞΕΙΔΑΣΗΣ (ANTI-TPO);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8011;B309911;ΧΡΟΝΟΣ ΡΟΗΣ IVY;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8012;B309915;ΓΕΝΙΚΗ ΑΙΜΑΤΟΣ ( ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ );ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8013;B309921;ΓΕΝΙΚΗ ΑΙΜΑΤΟΣ + ΕΠΙΧΡΙΣΜΑ ΠΕΡΙΦ.ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8014;B309923;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8015;B309925;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8016;B309933;ΜΙΚΡΟΑΙΜΑΤΟΚΡΙΤΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8017;B309935;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8018;B309943;ΜΕΤΡΗΣΗ ΑΙΜΟΣΦΑΙΡΙΝΗΣ (HGB), ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8019;B309957;ΓΕΝΙΚΗ ΑΙΜΑΤΟΣ (ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΜΕΤΡΗΣΗ HGB, HCT, RBC, WBC, PLT  ΚΑΙ ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΜΕΤΡΗΣΗ ΛΕΥΚΟΚΥΤΤΑΡΙΚΟΥ ΤΥΠΟΥ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8020;B309961;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8021;B309971;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8022;B309989;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8023;B309995;ΜΕΤΡΗΣΗ ΔΙΚΤΥΟΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΜΕ ΧΕΙΡΩΝΑΚΤΙΚΗ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8024;B309997;ΜΕΤΡΗΣΗ ΔΙΚΤΥΟΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΜΕ ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΜΕΘΟΔΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8025;B309999;ΜΕΤΡΗΣΗ ΔΙΚΤΥΟΕΡΥΘΡΟΚΥΤΤΑΡΩΝ ΜΕ ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΜΕΘΟΔΟ ΚΑΙ ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΙΚΤΥΟΕΡΥΘΡΟΚΥΤΤΑΡΙΚΩΝ ΠΑΡΑΜΕΤΡΩΝ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8026;B310003;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8027;B310005;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8028;B310017;ΜΕΤΡΗΣΗ ΔΙΚΤΥΟΑΙΜΟΠΕΤΑΛΙΩΝ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8029;B310027;ΕΚΤΙΜΗΣΗ ΕΠΙΧΡΙΣΜΑΤΟΣ ΠΕΡΙΦΕΡΙΚΟΥ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8030;B310101;ΕΚΤΙΜΗΣΗ ΕΠΙΧΡΙΣΜΑΤΟΣ ΜΥΕΛΟΥ ΤΩΝ ΟΣΤΩΝ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8031;B310167;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8032;B310247;ΣΥΣΤΟΛΗ ΘΡΟΜΒΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8033;B310257;ΧΡΟΝΟΣ ΛΥΣΗΣ ΘΡΟΜΒΟΥ ΟΛΙΚΟΥ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8034;B310327;ΠΟΣΟΤΙΚΗ ΜΕΤΡΗΣΗ ΠΡΟΘΡΟΜΒΙΝΗΣ ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8035;B310347;ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ V (ΕΝΕΡΓΟΤΗΤΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8036;B310367;ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ VII (ΕΝΕΡΓΟΤΗΤΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8037;B310387;ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ VIΙΙ (ΕΝΕΡΓΟΤΗΤΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8038;B310395;ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ  VWRCO(ΕΝΕΡΓΟΤΗΤΑ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8039;B310397;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΡΑΣΤΙΚΟΤΗΤΑΣ ΤΟΥ ΠΑΡΑΓΟΝΤΑ VW Η  ΣΥΜΠΑΡΑΓΟΝΤΑ ΤΗΣ ΡΙΣΤΟΣΕΤΙΝΗΣ (VWF: RICOF);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8040;B310399;ΠΑΡΑΓΟΝΤΑΣ ΠΗΞΕΩΣ  VWRCO(ΑΝΤΙΓΟΝΟ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8041;B310401;ΑΝΑΛΥΣΗ ΠΟΛΥΜΕΡΩΝ ΤΟΥ ΠΑΡΑΓΟΝΤΑ vW(FvW);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8042;B310407;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΡΑΣΤΗΚΟΤΗΤΑΣ ΠΑΡΑΓΟΝΤΑ IX (FIX);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8043;B310427;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΡΑΣΤΗΚΟΤΗΤΑΣ ΠΑΡΑΓΟΝΤΑ X (FX);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8044;B310447;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΠΑΡΑΓΟΝΤΑ XI (FXI);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8045;B310467;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΠΑΡΑΓΟΝΤΑ XII (FXII);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8046;B310487;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΠΑΡΑΓΟΝΤΑ XIII(FXII);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8047;B310489;ΕΛΕΓΧΟΣ FXIII ΜΕ ΔΟΚΙΜΑΣΙΑ ΔΙΑΛΥΤΟΤΗΤΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8048;B310491;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΠΡΟΚΑΛΙΚΡΕΪΝΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8049;B310493;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΚΙΝΙΝΟΓΟΝΟΥ ΥΨΗΛΟΥ ΜΟΡΙΑΚΟΥ ΒΑΡΟΥΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8050;B310507;ΑΝΤΙΘΡΟΜΒΙΝΗ III ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8051;B310509;ΠΟΣΟΤΙΚΗ ΜΕΤΡΗΣΗ ΑΝΤΙΘΡΟΜΒΙΝΗΣ III ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8052;B310511;ΠΡΩΤΕΪΝΗ C ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8053;B310513;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΡΑΣΤΙΚΟΤΗΤΑΣ ΤΗΣ ΠΡΩΤΕΪΝΗΣ C;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8054;B310517;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΟΛΙΚΗΣ ΠΡΩΤΕΪΝΗΣ S;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8055;B310519;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΕΛΕΥΘΕΡΗΣ ΠΡΩΤΕΪΝΗΣ S;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8056;B310521;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΑΝΤΙΣΤΑΣΗΣ ΣΤΗΝ ΕΝΕΡΓΟΠΟΙΗΜΕΝΗ ΠΡΩΤΕΪΝΗ C (APC-R);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8057;B310577;ΛΕΙΤΟΥΡΓΙΚΟΣ ΑΝΑΣΤΟΛΕΑΣ C1;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8058;B310581;ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΘΡΟΜΒΟΜΟΝΤΟΥΛΙΝΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8059;B310597;ΧΡΟΝΟΣ ΠΗΞΗΣ ΟΛΙΚΟΥ ΑΙΜΑΤΟΣ ΚΑΤΑ LEE-WHITE;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
8060;B310601;ΑΡΤΤ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ
