B304673;ΚΑΤΕΧΟΛΑΜΙΝΕΣ. ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9389.17
B304675;ΚΑΤΕΧΟΛΑΜΙΝΕΣ. ΜΕ ΚΛΑΣΜΑΤΟΠΟΙΗΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9548.92
B304681;ΚΑΘΕΨΙΝΗ-D;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4297.63
B304687;ΣΕΡΟΥΛΟΠΛΑΣΜΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9332.0
B304701;ΜΕΤΡΗΣΗ ΧΗΜΕΙΟΦΩΤΑΥΓΕΙΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8618.35
B304737;ΧΛΩΡΑΜΦΕΝΙΚΟΛΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1648.24
B304777;ΧΛΩΡΙΟ. ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2378.84
B304779;ΧΛΩΡΙΟ. ΟΥΡΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1671.71
B304783;ΧΛΩΡΙΟ. ΑΛΛΗ ΠΗΓΗ ΔΕΙΓΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7194.45
B304789;ΧΛΩΡΙΩΜΕΝΟΙ ΥΔΡΟΓΟΝΑΝΘΡΑΚΕΣ, ΕΛΕΓΧΟΣ ΔΙΑΛΟΓΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1257.59
B304837;ΧΟΛΗΣΤΕΡΟΛΗ, ΟΡΟΣ 'Η ΟΛΙΚΟ ΑΙΜΑ, ΟΛΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1943.5
B304867;ΧΟΛΙΝΕΣΤΕΡΑΣΗ. ΟΡΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5563.37
B304871;ΧΟΛΙΝΕΣΤΕΡΑΣΗ. ΕΡΥΘΡΑ ΑΙΜΟΣΦΑΙΡΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5002.12
B304877;ΘΕΙΪΚΗ-Β-ΧΟΝΔΡΟΪΤΙΝΗ, ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;437.14
B304879;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΙΟΤΙΚΗ. ΣΤΗΛΗΣ (ΠΧ, ΑΕΡΙΑ ΥΓΡΗ Η HPLC), ΟΥΣΙΑ Η ΟΠΟΙΑ ΔΕΝ ΚΑΤΑΓΡΑΦΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3965.26
B304881;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΙΟΤΙΚΗ. ΧΑΡΤΙ, 1-ΔΙΑΣΤΑΤΗ, ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4770.08
B304883;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΙΟΤΙΚΗ. ΧΑΡΤΙ, 2-ΔΙΑΣΤΑΤΗ, ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7004.93
B304885;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΙΟΤΙΚΗ ΛΕΠΤΗ ΣΤΟΙΒΑΔΑ, ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6352.53
B304889;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΣΟΤΙΚΗ, ΣΤΗΛΗΣ (ΠΧ, ΑΕΡΙΑ ΥΓΡΗ Η HPLC). ΜΙΑ ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4943.05
B304891;ΧΡΩΜΑΤΟΓΡΑΦΙΑ, ΠΟΣΟΤΙΚΗ, ΣΤΗΛΗΣ (ΠΧ, ΑΕΡΙΑ ΥΓΡΗ Η HPLC). ΠΟΛΛΑΠΛΕΣ ΟΥΣΙΕΣ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3915.2
B304897;ΧΡΩΜΙΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5427.28
B304921;ΚΙΤΡΙΚΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2122.8
B304947;ΚΟΚΑΪΝΗ 'Η ΜΕΤΑΒΟΛΙΤΕΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6756.3
B304953;CROSS LINKS ΚΟΛΛΑΓΟΝΟΥ, ΚΑΘΕ ΜΕΘΟΔΟΣ (ΔΙΑΣΤΑΥΡΟΥΜΕΝΑ ΤΕΛΟΠΕΠΤΙΔΙΑ ΚΟΛΛΑΓΟΝΟΥ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1087.95
B304957;ΧΑΛΚΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4250.21
B304963;ΚΟΡΤΙΚΟΣΤΕΡΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4678.17
B304967;ΚΟΡΤΙΖΟΛΗ. ΕΛΕΥΘΕΡΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4789.49
B304973;ΚΟΡΤΙΖΟΛΗ ΟΥΡΩΝ 24 ΩΡΩΝ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6693.79
B304987;ΚΡΕΑΤΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3561.78
B304989;ΧΡΩΜΑΤΟΓΡΑΦΙΑ ΣΤΗΛΗΣ / ΦΑΣΜΑΤΟΣΚΟΠΗΣΗ ΜΑΖΑΣ (ΠΧ, GC/MS, OR HPLC/MS), ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ. ΠΟΙΟΤΙΚΗ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;278.7
B304991;ΧΡΩΜΑΤΟΓΡΑΦΙΑ ΣΤΗΛΗΣ / ΦΑΣΜΑΤΟΣΚΟΠΗΣΗ ΜΑΖΑΣ (ΠΧ, GC/MS, OR HPLC/MS), ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΠΡΟΣΔΙΟΡΙΖΕΤΑΙ ΑΛΛΟΥ. ΠΟΣΟΤΙΚΗ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1073.71
B304993;ΧΡΩΜΑΤΟΓΡΑΦΙΑ ΣΤΗΛΗΣ / ΦΑΣΜΑΤΟΣΚΟΠΗΣΗ ΜΑΖΑΣ (ΠΧ, GC/MS, OR HPLC/MS), ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΚΑΘΟΡΙΖΕΤΑΙ ΑΛΛΟΥ. ΣΤΑΘΕΡΗ ΑΡΑΙΩΣΗ ΙΣΟΤΟΠΟΥ, ΜΙΑ ΟΥΣΙΑ, ΠΟΣΟΤΙΚΗ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6264.77
B304995;ΧΡΩΜΑΤΟΓΡΑΦΙΑ ΣΤΗΛΗΣ / ΦΑΣΜΑΤΟΣΚΟΠΗΣΗ ΜΑΖΑΣ (ΠΧ, GC/MS, OR HPLC/MS), ΟΥΣΙΑ ΠΟΥ ΔΕΝ ΚΑΘΟΡΙΖΕΤΑΙ ΑΛΛΟΥ. ΣΤΑΘΕΡΗ ΑΡΑΙΩΣΗ ΙΣΟΤΟΠΟΥ, ΠΟΛΛΑΠΛΕΣ ΟΥΣΙΕΣ ΠΟΣΟΤΙΚΗ, ΜΙΑ ΣΤΑΘΕΡΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΦΑΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;472.26
B305007;ΚΡΕΑΤΙΝΙΚΗ ΚΙΝΑΣΗ (CK), (CPK). ΟΛΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2913.22
B305011;ΚΡΕΑΤΙΝΙΚΗ ΚΙΝΑΣΗ (CK), (CPK). ΙΣΟΕΝΖΥΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5556.25
B305013;ΚΡΕΑΤΙΝΙΚΗ ΚΙΝΑΣΗ (CK), (CPK). MB ΚΛΑΣΜΑ ΜΟΝΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1039.38
B305015;ΚΡΕΑΤΙΝΙΚΗ ΚΙΝΑΣΗ (CK), (CPK). ΙΣΟΜΟΡΦΕΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2204.99
B305037;ΚΡΕΑΤΙΝΙΝΗ. ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4351.69
B305047;ΚΡΕΑΤΙΝΙΝΗ. ΟΥΡΩΝ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5372.03
B305057;ΚΑΘΑΡΣΗ ΚΡΕΑΤΙΝΙΝΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4799.27
B305077;ΚΡΥΟΙΝΩΔΟΓΟΝΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;411.12
B305097;ΚΡΥΣΦΑΙΡΙΝΕΣ ΑΝΙΧΝΕΥΣΗ ΚΡΥΟΪΖΗΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4456.65
B305107;ΚΥΑΝΙΔΙΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7247.99
B305121;ΚΥΑΝΟΒΑΛΑΜΙΝΗ (ΒΙΤΑΜΙΝΗ B-12).;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4545.08
B305123;ΚΥΑΝΟΒΑΛΑΜΙΝΗ (ΒΙΤΑΜΙΝΗ B-12. ΔΕΣΜΕΥΤΙΚΗ ΙΚΑΝΟΤΗΤΑ ΑΚΟΡΕΣΤΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4683.26
B305127;ΚΥΣΤΑΤΙΝΗ C;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9388.9
B305137;ΚΥΣΤΙΝΗ ΚΑΙ ΟΜΟΚΥΣΤΙΝΗ, ΟΥΡΑ, ΠΟΙΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3312.7
B305159;ΔΕΥΔΡΟΕΠΙΑΝΔΡΟΣΤΕΡΟΝΗ (DHEA);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8437.01
B305161;ΘΕΙΪΚΗ ΔΕΥΔΡΟΕΠΙΑΝΔΡΟΣΤΕΡΟΝΗ  (DHEAS);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2218.3
B305173;ΔΕΣΟΞΥΚΟΡΤΙΣΤΕΡΟΝΗ, 11- (DOC);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8852.16
B305175;ΔΕΟΞΥΚΟΡΤΙΖΟΛΗ, 11- (Compound-S);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3746.05
B305183;ΔΙΒΟΥΚΑΪΝΗ. ΠΟΣΟΣΣΤΟ ΑΝΑΣΤΟΛΗΣ ΨΕΥΔΟΧΟΛΗΝΕΣΤΕΡΑΣΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3869.48
B305199;ΔΙΫΔΡΟΚΟΔΕϊΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1886.4
B305205;ΔΙΫΔΡΟΜΟΡΦΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9537.51
B305209;ΔΙΫΔΡΟΤΕΣΤΟΣΤΕΡΟΝΗ (DHT);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4529.43
B305211;ΔΙΫΔΡΟΞΥΒΙΤΑΜΙΝΗ D, 1, 25-;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1007.32
B305215;ΔΙΜΕΘΑΔΙΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8211.6
B305219;ΕΛΑΣΤΑΣΗ, ΠΑΓΚΡΕΑΤΙΚΗ (EL-1), ΚΟΠΡΑΝΑ, ΠΟΙΟΤΙΚΗ Η ΗΜΙ-ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9288.57
B305221;ΕΝΖΥΜΙΚΗ ΔΡΑΣΤΗΡΙΟΤΗΤΑ ΣΤΑ ΚΥΤΤΑΡΑ ΤΟΥ ΑΙΜΑΤΟΣ, ΚΑΛΛΙΕΡΓΗΜΕΝΑ ΚΥΤΤΑΡΑ, 'Η ΙΣΤΟΣ, ΕΝΖΥΜΑ ΠΟΥ ΔΕΝ  ΑΝΑΦΕΡΟΝΤΑΙ ΑΛΛΟΥ. ΜΗ- ΡΑΔΙΕΝΕΡΓΟ ΥΠΟΣΤΡΩΜΑ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5839.31
B305223;ΕΝΖΥΜΙΚΗ ΔΡΑΣΤΗΡΙΟΤΗΤΑ ΣΤΑ ΚΥΤΤΑΡΑ ΤΟΥ ΑΙΜΑΤΟΣ, ΚΑΛΛΙΕΡΓΗΜΕΝΑ ΚΥΤΤΑΡΑ, 'Η ΙΣΤΟΣ, ΕΝΖΥΜΑ ΠΟΥ ΔΕΝ  ΑΝΑΦΕΡΟΝΤΑΙ ΑΛΛΟΥ. ΡΑΔΙΕΝΕΡΓΟ ΥΠΟΣΤΡΩΜΑ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;878.13
B305235;ΗΛΕΚΤΡΟΦΟΡΗΣΗ, ΕΞΕΤΑΣΗ ΠΟΥ ΔΕΝ ΑΝΑΦΕΡΕΤΑΙ ΑΛΛΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1208.14
B305239;ΕΠΙΑΝΔΡΟΣΤΕΡΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5049.58
B305243;ΕΡΥΘΡΟΠΟΙΗΤΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7275.93
B305247;ΟΙΣΤΡΑΔΙΟΛΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1048.96
B305249;ΟΙΣΤΡΟΓΟΝΑ. ΜΕ ΚΛΑΣΜΑΤΟΠΟΙΗΣΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6761.53
B305251;ΟΙΣΤΡΟΓΟΝΑ. ΟΛΙΚΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2486.74
B305261;ΟΙΣΤΡΙΟΛΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1495.53
B305265;ΟΙΣΤΡΟΝΗ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7482.0
B305287;ΑΙΘΧΛΩΡΒΥΝΟΛΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6231.55
B305293;ΑΙΘΥΛΕΝΙΚΗ ΓΛΥΚΟΛΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;91.4
B305299;ΑΙΤΙΟΧΟΛΑΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;7643.76
B305317;ΛΙΠΟΣ Ή ΛΙΠΙΔΙΑ, ΚΟΠΡΑΝΑ. ΠΟΙΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4767.96
B305327;ΛΙΠΟΣ Ή ΛΙΠΙΔΙΑ, ΚΟΠΡΑΝΑ. ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;283.83
B305337;ΔΙΑΦΟΡΙΚΟ ΛΙΠΟΣ, ΚΟΠΡΑΝΑ, ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;906.53
B305357;ΛΙΠΑΡΑ ΟΞΕΑ , ΜΗ ΕΣΤΕΡΟΠΟΙΗΜΕΝΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6774.52
B305359;ΛΙΠΑΡΑ ΟΞΕΑ ΠΟΛΥ ΜΑΚΡΑΣ ΑΛΥΣΕΩΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3687.83
B305363;ΦΕΡΡΙΤΙΝΗ ΟΡΟΥ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4159.99
B305369;ΦΙΜΠΡΟΝΕΚΤΙΝΗ ΕΜΒΡΥΪΚΗ, ΑΥΧΕΝΙΚΕΣ Ή ΚΟΠΛΙΚΕΣ ΕΚΚΡΙΣΕΙΣ, ΗΜΙ- ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9000.53
B305377;ΦΘΟΡΙΟ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2101.22
B305391;ΦΛΟΥΡΑΖΕΠΑΜΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9759.29
B305399;ΦΥΛΛΙΚΟ ΟΞΥ. ΟΡΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5851.75
B305401;ΦΥΛΛΙΚΟ ΟΞΥ. ΕΡΥΘΡΑ ΑΙΜΟΣΦΑΙΡΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2877.79
B305421;ΦΡΟΥΚΤΟΖΗ, ΣΠΕΡΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1047.4
B305425;ΓΑΛΑΚΤΟΚΙΝΑΣΗ, ΕΡΥΘΡΑ ΑΙΜΟΣΦΑΙΡΙΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4816.91
B305427;ΓΑΛΑΚΤΟΖΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1052.95
B305457;ΟΥΡΙΔΙΛΙΚΗ ΤΡΑΝΣΦΕΡΑΣΗ ΤΗΣ 1-ΦΩΣΦΟΡΙΚΗΣ ΓΑΛΑΚΤΟΖΗΣ GALT). ΠΟΣΟΤΙΚΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;6336.78
B305459;ΟΥΡΙΔΙΛΙΚΗ ΤΡΑΝΣΦΕΡΑΣΗ ΤΗΣ 1-ΦΩΣΦΟΡΙΚΗΣ ΓΑΛΑΚΤΟΖΗΣ GALT). ΔΟΚΙΜΑΣΙΑ ΔΙΑΛΟΓΗΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8279.15
B305475;ΑΝΟΣΟΣΦΑΙΡΙΝΕΣ ΟΡΟΥ (ΠΟΣΟΤΙΚΟΣ ΠΡΟΣΔΙΟΡΙΣΜΟΣ) IGG, IGA, IGM;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;645.08
B305477;ΑΝΟΣΟΣΦΑΙΡΙΝΗ IGE ΟΡΟΥ (ΠΟΣΟΤΙΚΟΣ ΠΡΟΣΔΙΟΡΙΣΜΟΣ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3946.46
B305481;ΥΠΟΤΑΞΕΙΣ ΙGG (ΑΝΑ ΑΛΛΕΡΓΙΟΓΟΝΟ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5217.59
B305507;ΑΕΡΙΑ, ΑΙΜΑ, ΜΟΝΟ PH;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;4199.39
B305513;ΑΕΡΙΑ, ΑΙΜΑ, ΚΑΘΕ ΣΥΝΔΥΑΣΜΟΣ ΤΟΥ PH, PCO2, PO2, CO2, HCO3 (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ ΤΟΥ ΥΠΟΛΟΓΙΣΜΕΝΟΥ O2 ΚΟΡΕΣΜΟΥ).;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8581.65
B305517;ΑΕΡΙΑ, ΑΙΜΑ, ΚΑΘΕ ΣΥΝΔΥΑΣΜΟΣ ΤΟΥ PH, PCO2, PO2, CO2, HCO3 (ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ ΥΠΟΛΟΓΙΣΜΕΝΟΥ O2 ΚΟΡΕΣΜΟΥ). ΜΕ ΚΟΡΕΣΜΟ ΟΞΥΓΟΝΟΥ, ΜΕ ΑΜΕΣΗ ΜΕΤΡΗΣΗ, ΕΚΤΟΣ ΤΗΣ ΠΑΛΜΙΚΗΣ ΟΞΥΜΕΤΡΙΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;9700.9
B305527;ΑΕΡΙΑ, ΑΙΜΑ, ΚΟΡΕΣΜΟΣ ΟΞΥΓΟΝΟΥ ΜΟΝΟ, ΜΕ ΑΜΕΣΗ ΜΕΤΡΗΣΗ, ΕΚΤΟΣ ΤΗΣ ΠΑΛΜΙΚΗΣ ΟΞΥΜΕΤΡΙΑΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;949.88
B305547;ΣΥΓΓΕΝΕΙΑ ΑΙΜΟΣΦΑΙΡΙΝΗΣ ΜΕ ΤΟ ΟΞΥΓΟΝΟ (ΚΑΜΠΥΛΗ ΚΟΡΕΣΜΟΥ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5799.41
B305759;ΓΑΣΤΡΙΚΟ ΟΞΥ, ΕΛΕΥΘΕΡΟ ΚΑΙ ΟΛΙΚΟ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1068.66
B305763;ΓΑΣΤΡΙΚΟ ΟΞΥ, ΕΛΕΥΘΕΡΟ Ή ΟΛΙΚΟ, ΚΑΘΕ ΔΕΙΓΜΑ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3936.3
B305783;ΓΑΣΤΡΙΝΗ ΜΕΤΑ ΑΠΟ ΔΙΕΓΕΡΣΗ ΜΕ ΣΕΚΡΕΤΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;8970.73
B305789;ΓΑΣΤΡΙΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2872.37
B305793;ΓΛΥΚΑΓΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;5228.91
B305797;ΓΛΥΚΟΖΗ, ΥΓΡΑ ΣΩΜΑΤΟΣ ΕΚΤΟΣ ΑΙΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;3899.21
B305799;ΔΟΚΙΜΑΣΙΑ ΑΝΟΧΗΣ ΣΤΗ ΓΛΥΚΑΓΟΝΗ;ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;1435.54
B305801;ΓΛΥΚΟΖΗ, ΠΟΣΟΤΙΚΗ, ΑΙΜΑ (ΕΚΤΟΣ ΑΠΟ ΤΑΙΝΙΑ ΧΗΜΙΚΗΣ ΑΝΤΙΔΡΑΣΗΣ);ΠΡΑΞΕΙΣ ΒΙΟΠΑΘΟΛΟΓΙΑΣ;2973.56
