2626;X636239;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2627;X636259;ΦΑΛΑΓΓΕΚΤΟΜΗ, ΔΑΧΤΥΛΟ ΚΑΤΩ ΑΚΡΟΥ, ΚΑΘΕ ΔΑΧΤΥΛΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2628;X636265;ΑΦΑΙΡΕΣΗ, ΚΟΝΔΥΛΟΣ(ΟΙ), ΑΠΩ ΑΚΡΟ ΤΗΣ ΦΑΛΑΓΓΑΣ, ΚΑΘΕ ΔΑΧΤΥΛΟ ΚΑΤΩ ΑΚΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2629;X636279;ΗΜΙΦΑΛΑΓΓΕΚΤΟΜΗ Ή ΕΚΤΟΜΗ ΜΕΣΟΦΑΛΑΓΓΙΚΗΣ ΑΡΘΡΩΣΗΣ, ΔΑΧΤΥΛΟ ΚΑΤΩ ΑΚΡΟΥ, ΕΓΓΥΣ ΑΚΡΟ ΦΑΛΑΓΓΑΣ, ΚΑΘΕ ΦΑΛΑΓΓΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2630;X636301;ΡΙΖΙΚΗ ΑΦΑΙΡΕΣΗ ΟΓΚΟΥ, ΟΣΤΟ, ΤΑΡΣΟΣ (ΕΚΤΟΣ ΑΣΤΡΑΓΑΛΟΥ Ή ΠΤΕΡΝΑΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2631;X636305;ΡΙΖΙΚΗ ΑΦΑΙΡΕΣΗ ΟΓΚΟΥ, ΟΣΤΟ,ΜΕΤΑΤΑΡΣΙΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2632;X636309;ΡΙΖΙΚΗ ΑΦΑΙΡΕΣΗ ΟΓΚΟΥ, ΟΣΤΟ, ΦΑΛΑΓΓΑ ΔΑΧΤΥΛΟΥ ΚΑΤΩ ΑΚΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2633;X636339;ΑΦΑΙΡΕΣΗ ΞΕΝΟΥ ΣΩΜΑΤΟΣ, ΑΚΡΟΣ ΠΟΥΣ, ΥΠΟΔΟΡΙΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2634;X636343;ΑΦΑΙΡΕΣΗ ΞΕΝΟΥ ΣΩΜΑΤΟΣ, ΑΚΡΟΣ ΠΟΥΣ, ΕΝ ΤΩ ΒΑΘΕΙ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2635;X636345;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2636;X636359;ΑΠΟΚΑΤΑΣΤΑΣΗ, ΤΕΝΟΝΤΑΣ, ΚΑΜΠΤΗΡΑΣ, ΑΚΡΟΣ ΠΟΥΣ,  ΠΡΩΤΕΥΟΥΣΑ Ή ΔΕΥΤΕΡΕΥΟΥΣΑ, ΑΝΕΥ ΕΛΕΥΘΕΡΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΚΑΘΕ ΤΕΝΟΝΤΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2637;X636363;ΑΠΟΚΑΤΑΣΤΑΣΗ, ΤΕΝΟΝΤΑΣ, ΚΑΜΠΤΗΡΑΣ, ΑΚΡΟΣ ΠΟΥΣ,  ΔΕΥΤΕΡΕΥΟΥΣΑ, ΜΕ ΕΛΕΥΘΕΡΟ ΜΟΣΧΕΥΜΑ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ  (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΟΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2638;X636375;ΑΠΟΚΑΤΑΣΤΑΣΗ, ΤΕΝΟΝΤΑΣ, ΕΚΤΕΙΝΩΝ, ΑΚΡΟΣ ΠΟΥΣ, ΠΡΩΤΕΥΟΥΣΑ Ή ΔΕΥΤΕΡΕΥΟΥΣΑ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2639;X636379;ΑΠΟΚΑΤΑΣΤΑΣΗ, ΤΕΝΟΝΤΑΣ, ΕΚΤΕΙΝΩΝ, ΑΚΡΟΣ ΠΟΥΣ, ΔΕΥΤΕΡΕΥΟΥΣΑ ΜΕ ΕΛΕΥΘΕΡΟ ΜΟΣΧΕΥΜΑ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ  (ΠΕΡΙΛΑΜΒΑΝΕΙ ΤΗ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΟΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2640;X636399;ΤΕΝΟΝΤΟΛΥΣΗ, ΚΑΜΠΤΗΡΑΣ, ΚΑΤΩ ΑΚΡΟ, ΕΝΑΣ ΤΕΝΟΝΤΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2641;X636403;ΤΕΝΟΝΤΟΛΥΣΗ, ΚΑΜΠΤΗΡΑΣ, ΚΑΤΩ ΑΚΡΟ, ΠΟΛΛΑΠΛΟΙ ΤΕΝΟΝΤΕΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2642;X636409;ΤΕΝΟΝΤΟΛΥΣΗ, ΕΚΤΕΙΝΩΝ, ΚΑΤΩ ΑΚΡΟ, ΜΟΝΟΣ ΤΕΝΟΝΤΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2643;X636411;ΤΕΝΟΝΤΟΛΥΣΗ, ΕΚΤΕΙΝΩΝ, ΚΑΤΩ ΑΚΡΟ, ΠΟΛΛΑΠΛΟΙ ΤΕΝΟΝΤΕΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2644;X636419;ΤΕΝΟΝΤΟΤΟΜΗ, ΑΝΟΙΧΤΗ, ΚΑΜΠΤΗΡΑΣ ΤΕΝΟΝΤΑΣ, ΑΚΡΟΣ ΠΟΥΣ, ΕΝΑΣ Ή ΠΟΛΛΑΠΛΟΙ ΤΕΝΟΝΤΑΣ(ΕΣ) (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2645;X636423;ΑΝΕΝΕΡΓΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2646;X636427;ΤΕΝΟΝΤΟΤΟΜΗ, ΑΝΟΙΧΤΗ, ΕΚΤΕΙΝΩΝ , ΑΚΡΟΣ ΠΟΥΣ Ή ΔΑΚΤΥΛΟ, ΚΑΘΕ ΤΕΝΟΝΤΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2647;X636435;ΕΚΤΟΜΗ ΤΟΥ ΕΠΙΚΟΥΡΙΚΟΥ ΤΑΡΣΙΑΙΟΥ ΣΚΑΦΟΕΙΔΟΥΣ ΟΣΤΟΥ ΜΕ Η ΧΩΡΙΣ ΜΕΤΑΤΟΠΙΣΗ ΟΠΙΣΘΙΟΥ ΚΝΗΜΙΑΙΟΥ ΤΕΝΟΝΤΑ   (ΠΧ. ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ KIDNER);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2648;X636439;ΤΕΝΟΝΤΟΤΟΜΗ, ΕΠΙΜΗΚΥΝΣΗ,Ή ΑΠΟΔΕΣΜΕΥΣΗ, ΑΠΑΓΩΓΟΣ ΜΥΣ  ΜΕΓΑΛΟΥ ΔΑΚΤΥΛΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2649;X636459;ΔΙΑΙΡΕΣΗ ΠΕΛΜΑΤΙΑΙΑΣ ΠΕΡΙΤΟΝΙΑΣ ΚΑΙ ΜΥΟΣ (ΠΧ. ΔΙΑΝΟΙΞΗ ΜΕ ΤΗ ΜΕΘΟΔΟ STEINDLER) (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2650;X636479;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΣΟ ΠΟΔΙ, ΜΟΝΟ ΕΣΩ ΑΠΟΔΕΣΜΕΥΣΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2651;X636481;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΣΟ ΠΟΔΙ, ΜΕ ΕΠΙΜΗΚΥΝΣΗ ΤΕΝΟΝΤΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2652;X636483;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΣΟ ΠΟΔΙ, ΕΚΤΕΝΗΣ, ΣΥΜΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΟΠΙΣΘΙΑΣ ΠΟΔΟΚΝΗΜΙΚΗΣ  ΘΥΛΑΚΟΤΟΜΗΣ ΚΑΙ ΕΠΙΜΗΚΥΝΣΗ ΤΕΝΟΝΤΑ(ΩΝ) (ΠΧ. ΕΠΙΜΟΝΗ ΒΛΑΙΣΟΤΗΤΑ ΑΚΡΟΥ ΠΟΔΟΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2653;X636487;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΣΟΤΑΡΣΙΟ (ΠΧ. ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ HEYMAN);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2654;X636499;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΤΑΤΑΡΣΟΦΑΛΑΓΓΙΚΗ ΑΡΘΡΩΣΗ, ΜΕ Ή ΧΩΡΙΣ ΤΕΝΟΝΤΟΡΑΦΗ ΚΑΘΕ ΑΡΘΡΩΣΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2655;X636503;ΘΥΛΑΚΟΤΟΜΗ, ΜΕΣΟΦΑΛΑΓΓΙΚΗ ΑΡΘΡΩΣΗ, ΚΑΘΕ ΑΡΘΡΩΣΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2656;X636519;ΣΥΝΔΑΚΤΥΛΙΑ, ΔΑΧΤΥΛΑ ΚΑΤΩ ΑΚΡΟΥ (ΠΧ. ΜΕ ΜΕΜΒΡΑΝΗ Ή ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ KELIKIAN);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2657;X636529;ΔΙΟΡΘΩΣΗ, ΣΦΥΡΟΔΑΚΤΥΛΙΑ (ΠΧ. ΜΕΣΟΦΑΛΑΓΓΙΚΗ ΣΥΝΤΗΞΗ, ΜΕΡΙΚΗ Ή ΟΛΙΚΗ ΦΑΛΑΓΓΕΚΤΟΜΗ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2658;X636531;ΔΙΟΡΘΩΣΗ, ΠΑΡΑΜΟΡΦΩΣΗ ΠΕΜΠΤΟΥ ΔΑΚΤΥΛΟΥ, ΜΕ ΠΛΑΣΤΙΚΗ ΣΥΓΚΛΕΙΣΗ ΔΕΡΜΑΤΟΣ (Π.Χ. ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ RUIZ-MORA);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2659;X636535;ΟΣΤΕΟΤΟΜΙΑ, ΜΕΡΙΚΗ, ΕΚΤΟΜΗ ΕΞΩΣΤΟΣΗΣ Ή ΚΟΝΔΥΛΟΥ, ΚΕΦΑΛΗ ΜΕΤΑΤΑΡΣΙΟΥ, ΚΑΘΕ ΚΕΦΑΛΗ ΜΕΤΑΤΑΡΣΙΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2660;X636537;ΔΙΟΡΘΩΣΗ ΔΥΣΚΑΜΨΙΑΣ ΜΕΓΑΛΟΥ ΔΑΧΤΥΛΟΥ ΜΕ ΕΚΤΟΜΗ ΧΕΙΛΟΥΣ, ΝΕΑΡΟΠΟΙΗΣΗ ΚΑΙ  ΑΠΟΔΕΣΜΕΥΣΗ ΚΑΨΑΣ ΤΗΣ ΠΡΩΤΗΣ ΜΕΤΑΤΑΡΣΟΦΑΛΑΓΓΙΚΗΣ ΑΡΘΡΩΣΗΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2661;X636539;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ  ΑΠΛΗ ΕΚΤΟΜΗ ΕΞΩΣΤΟΣΗΣ (ΠΧ. ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ SILVER);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2662;X636543;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ   ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ KELLER, MCBRIDE Ή MAYO;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2663;X636545;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ ΑΡΘΡΩΣΗΣ ΜΕ ΕΜΦΥΤΕΥΜΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2664;X636547;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ , ME ΜΟΣΧΕΥΜΑΤΑ ΤΕΝΟΝΤΑ (ΠΧ. ΔΙΑΔΙΚΑΣΙΑ ΤΥΠΟΥ JOPLIN);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2665;X636551;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ ΜΕ ΟΣΤΕΟΤΟΜΙΑ ΜΕΤΑΤΑΡΣΙΟΥ (ΠΧ.ΕΠΕΜΒΑΣΕΙΣ ΤΥΠΟΥ MITCHELL, CHEVRON Ή  CONCENTRIC);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2666;X636553;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ, ΕΠΕΜΒΑΣΗ ΤΥΠΟΥ LAPIDUS;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2667;X636555;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ ΔΙΑ  ΟΣΤΕΟΤΟΜΙΑΣ ΦΑΛΑΓΓΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2668;X636557;ΔΙΟΡΘΩΣΗ, ΒΛΑΙΣΟΣ ΜΕΓΑΛΟΣ ΔΑΚΤΥΛΟΣ ΔΙΑ  ΔΙΠΛΗΣ ΟΣΤΕΟΤΟΜΙΑΣ ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2669;X636559;ΟΣΤΕΟΤΟΜΙΑ, ΠΤΕΡΝΑ (ΠΧ. ΔΙΑΔΙΚΑΣΙΑ ΤΥΠΟΥ DWYER Ή CHAMBERS), ΜΕ Ή ΧΩΡΙΣ ΕΣΩΤΕΡΙΚΗ ΟΣΤΕΟΣΥΝΘΕΣΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2670;X636563;ΟΣΤΕΟΤΟΜΙΑ, ΑΣΤΡΑΓΑΛΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2671;X636567;ΟΣΤΕΟΤΟΜΙΑ, ΤΑΡΣΑΙΑ ΟΣΤΑ, ΕΚΤΟΣ ΠΤΕΡΝΑΣ Η ΑΣΤΡΑΓΑΛΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2672;X636569;ΟΣΤΕΟΤΟΜΙΑ, ΤΑΡΣΑΙΑ ΟΣΤΑ, ΕΚΤΟΣ ΠΤΕΡΝΑΣ Η ΑΣΤΡΑΓΑΛΟΥ, ΜΕ ΑΥΤΟΜΟΣΧΕΥΜΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ ΛΗΨΗ ΜΟΣΧΕΥΜΑΤΟΣ) (ΠΧ. ΤΥΠΟΣ FOWLER);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2673;X636571;ΟΣΤΕΟΤΟΜΙΑ, ΜΕ Ή ΧΩΡΙΣ ΕΠΙΜΗΚΥΝΣΗ, ΒΡΑΧΥΝΣΗ Ή ΓΩΝΙΩΔΗ ΔΙΟΡΘΩΣΗ, ΜΕΤΑΤΑΡΣΙΟ, ΠΡΩΤΟ ΜΕΤΑΡΣΙΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2674;X636573;ΟΣΤΕΟΤΟΜΙΑ, ΜΕ Ή ΧΩΡΙΣ ΕΠΙΜΗΚΥΝΣΗ, ΒΡΑΧΥΝΣΗ Ή ΓΩΝΙΩΔΗ ΔΙΟΡΘΩΣΗ, ΜΕΤΑΤΑΡΣΙΟ, ΠΡΩΤΟ ΜΕΤΑΡΣΙΟ ΜΕ ΑΥΤΟΜΟΣΧΕΥΜΑ (ΔΙΑΦΟΡΕΤΙΚΟ  ΤΟΥ ΠΡΩΤΟΥ ΔΑΚΤΥΛΟΥ ΑΚΡΟΥ ΠΟΔΟΣ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2675;X636575;ΟΣΤΕΟΤΟΜΙΑ, ΜΕ Ή ΧΩΡΙΣ ΕΠΙΜΗΚΥΝΣΗ, ΒΡΑΧΥΝΣΗ Ή ΓΩΝΙΩΔΗ ΔΙΟΡΘΩΣΗ, ΜΕΤΑΤΑΡΣΙΟ, ΕΚΤΟΣ ΤΟΥ ΠΡΩΤΟΥ ΜΕΤΑΡΣΙΟΥ, ΚΑΘΕ ΟΣΤΕΟΤΟΜΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2676;X636577;ΟΣΤΕΟΤΟΜΙΑ, ΜΕ Ή ΧΩΡΙΣ ΕΠΙΜΗΚΥΝΣΗ, ΒΡΑΧΥΝΣΗ Ή ΓΩΝΙΩΔΗ ΔΙΟΡΘΩΣΗ, ΜΕΤΑΤΑΡΣΙΟ, ΠΟΛΛΑΠΛΗ (ΠΧ. ΕΠΕΜΒΑΣΗ ΚΟΙΛΟΠΟΔΙΑΣ ΤΥΠΟΥ SWANSON);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2677;X636579;ΟΣΤΕΟΤΟΜΙΑ, ΒΡΑΧΥΝΣΗ, ΓΩΝΙΩΔΗΣ Ή ΠΕΡΙΣΤΡΟΦΙΚΗ ΔΙΟΡΘΩΣΗ, ΕΓΓΥΣ ΦΑΛΑΓΓΑ, ΠΡΩΤΟΣ ΔΑΚΤΥΛΟΣ ΑΚΡΟΥ ΠΟΔΟΣ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
2678;X636583;ΟΣΤΕΟΤΟΜΙΑ, ΒΡΑΧΥΝΣΗ, ΓΩΝΙΩΔΗΣ Ή ΠΕΡΙΣΤΡΟΦΙΚΗ ΔΙΟΡΘΩΣΗ, ΑΛΛΕΣ ΦΑΛΑΓΓΕΣ, ΚΑΘΕ ΔΑΚΤΥΛΟΣ ΚΑΤΩ ΑΚΡΟΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;;;;
