X647957.5;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΜΕ ΕΥΘΥ ΜΟΣΧΕΥΜΑ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΤΗΣ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;346;6618.94;Χειρουργείο
X647957.6; ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΜΕ ΜΟΣΧΕΥΜΑ, ΔΙΑΤΗΡΗΣΗ ΤΗΣ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ ΚΑΙ ΕΠΑΝΕΜΦΥΤΕΥΣΗ  ΤΩΝ ΣΤΕΦΑΝΙΑΙΩΝ (ΕΓΧΕΙΡΗΣΗ DAVID Η YACOUB);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;414;1938.98;Χειρουργείο
X647957.7; ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΚΑΙ ΜΕΡΙΚΗ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΤΟΥ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ (SEMI-ARCH REPLACEMENT) ΜΕ Η ΧΩΡΙΣ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΤΗΣ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ ΚΑΙ ΕΠΕΝΕΜΦΥΤΕΥΣΗ ΤΩΝ ΣΤΕΦΑΝΙΑΙΩΝ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;653;9352.92;Χειρουργείο
X647957.8;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΚΑΙ ΤΟΥ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ ΜΕ ΕΜΦΥΤΕΥΣΗ ΤΩΝ ΒΡΑΧΙΟΝΟΚΕΦΑΛΙΚΩΝ ΑΓΓΕΙΩΝ ΕΝ ΕΙΔΕΙ ΝΗΣΙΔΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;276;637.61;Χειρουργείο
X647957.9;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΚΑΙ ΕΜΦΥΤΕΥΣΗ ΤΩΝ ΒΡΑΧΙΟΝΟΚΕΦΑΛΙΚΩΝ ΑΓΓΕΙΩΝ ΜΕΜΟΝΩΜΕΝΑ, ΣΤΟΥΣ ΑΝΤΙΣΤΟΙΧΟΥΣ ΚΛΑΔΟΥΣ ΤΟΥ ΑΝΑΛΟΓΟΥ ΜΟΣΧΕΥΜΑΤΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;849;6918.17;Χειρουργείο
X647957.10;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΚΑΙ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ ΜΕ ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΣΤΗΝ ΚΑΤΙΟΥΣΑ ΘΩΡΑΚΙΚΗ ΑΟΡΤΗ (ELEPHANT TRUNK);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;673;443.15;Χειρουργείο
X647957.11; ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Α. ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ ΚΑΙ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ ΜΕ ΤΟΠΟΘΕΤΗΣΗ ΥΒΡΙΔΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΣΤΗΝ ΚΑΤΙΟΥΣΑ ΘΩΡΑΚΙΚΗ ΑΟΡΤΗ (FROZEN ELEPHANT TRUNK);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;339;2056.98;Χειρουργείο
X647957.12;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Β ΜΕ ΕΠΙΠΛΟΚΕΣ. ΑΝΟΙΧΤΗ ΠΡΟΣΠΕΛΑΣΗ, ΜΕ Η ΧΩΡΙΣ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΗ ΠΑΡΑΚΑΜΨΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;114;4980.03;Χειρουργείο
X647957.13;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ B ΜΕ ΣΥΝΔΡΟΜΟ ΚΑΚΗΣ ΑΙΜΑΤΩΣΗΣ ΤΩΝ ΣΠΛΑΧΝΩΝ ΚΑΙ/Η ΤΩΝ ΚΑΤΩ ΑΚΡΩΝ. ΔΙΑΔΙΚΑΣΙΑ ΘΥΡΙΔΟΠΟΙΗΣΗΣ ΤΟΥ ΨΕΥΔΟΥΣ ΑΥΛΟΥ (FENESTRATION). ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;54;7175.53;Χειρουργείο
X647957.14;ΑΟΡΤΙΚΟΣ ΔΙΑΧΩΡΙΣΜΟΣ ΤΥΠΟΥ Β ΜΕ ΤΟΠΟΘΕΤΗΣΗ ΕΝΔΟΑΥΛΙΚΟΥ STENT-GRAFT;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;144;6473.5;Χειρουργείο
X647957.15;ΑΝΕΥΡΥΣΜΑ ΑΝΙΟΥΣΗΣ ΑΟΡΤΗΣ. ΕΚΤΟΜΗ ΜΕ ΤΟΠΟΘΕΤΗΣΗ ΕΥΘΕΟΣ ΜΟΣΧΕΥΜΑΤΟΣ ΜΕ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;642;2932.24;Χειρουργείο
X647957.16;ΑΝΕΥΡΥΣΜΑ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ. ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΚΑΙ ΕΠΑΝΕΜΦΥΤΕΥΣΗ ΤΩΝ ΒΡΑΧΙΟΝΟΚΕΦΑΛΙΚΩΝ ΑΓΓΕΙΩΝ ΜΕ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;83;9597.98;Χειρουργείο
X647957.17;ΑΝΕΥΡΥΣΜΑ ΑΟΡΤΙΚΟΥ ΤΟΞΟΥ. ΜΕΤΑΘΕΣΗ (DEROUTING) ΤΩΝ ΒΡΑΧΙΟΝΟΚΕΦΑΛΙΚΩΝ ΑΓΓΕΙΩΝ ΚΑΙ ΤΟΠΟΘΕΤΗΣΗ ΕΝΔΟΑΓΓΕΙΑΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΧΩΡΙΣ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;28;7178.05;Χειρουργείο
X647957.18;ΑΝΕΥΡΥΣΜΑ ΚΑΤΙΟΥΣΗΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗΣ. ΕΚΤΟΜΗ ΚΑΙ ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΜΕ ΘΩΡΑΚΟΤΟΜΗ, ΧΩΡΙΣ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;122;5111.6;Χειρουργείο
X647957.19;ΑΝΕΥΡΥΣΜΑ ΚΑΤΙΟΥΣΗΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗΣ. ΕΚΤΟΜΗ ΚΑΙ ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΜΕ ΘΩΡΑΚΟΤΟΜΗ, ΜΕ ΜΕΡΙΚΗ ΚΑΡΔΙΟΠΝΕΥΜΟΝΙΚΗ ΠΑΡΑΚΑΜΨΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;601;5533.43;Χειρουργείο
X647957.20;ΑΝΕΥΡΥΣΜΑ ΚΑΤΙΟΥΣΗΣ ΘΩΡΑΚΙΚΗΣ ΑΟΡΤΗΣ. ΤΟΠΟΘΕΤΗΣΗ ΕΝΔΟΑΥΛΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;404;7455.69;Χειρουργείο
X647957.21; ΘΩΡΑΚΟΚΟΙΛΙΑΚΟ ΑΝΕΥΡΥΣΜΑ. ΕΚΤΟΜΗ, ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΚΑΙ ΕΠΑΝΕΜΦΥΤΕΥΣΗ ΤΩΝ ΑΡΤΗΡΙΑΚΩΝ ΚΛΑΔΩΝ ΜΕ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ. ΠΑΡΟΧΕΤΕΥΣΗ ΕΓΚΕΦΑΛΟΝΩΤΙΑΙΟΥ ΥΓΡΟΥ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;652;9792.08;Χειρουργείο
X647957.22; ΘΩΡΑΚΟΚΟΙΛΙΑΚΟ ΑΝΕΥΡΥΣΜΑ. ΕΚΤΟΜΗ, ΤΟΠΟΘΕΤΗΣΗ ΜΟΣΧΕΥΜΑΤΟΣ ΚΑΙ ΕΠΑΝΕΜΦΥΤΕΥΣΗ ΤΩΝ ΑΡΤΗΡΙΑΚΩΝ ΚΛΑΔΩΝ ΧΩΡΙΣ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ. ΠΑΡΟΧΕΤΕΥΣΗ ΕΓΚΕΦΑΛΟΝΩΤΙΑΙΟΥ ΥΓΡΟΥ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;759;1869.23;Χειρουργείο
X647957.23;ΑΝΕΠΑΡΚΕΙΑ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ. ΠΛΑΣΤΙΚΗ ΔΙΟΡΘΩΣΗ ΜΕ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;431;596.81;Χειρουργείο
X647957.24;ΣΤΕΝΩΣΗ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ. ΔΙΑΚΑΘΕΤΗΡΙΑ ΕΜΦΥΤΕΥΣΗ ΜΕΣΩ ΔΙΑΔΕΡΜΙΚΗΣ ΠΑΡΑΚΕΝΤΗΣΗΣ ΑΡΤΗΡΙΑΣ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;591;8760.62;Χειρουργείο
X647957.25;ΣΤΕΝΩΣΗ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ. ΔΙΑΚΑΘΕΤΗΡΙΑ ΕΜΦΥΤΕΥΣΗ ΜΕ ΑΝΟΙΧΤΗ ΠΑΡΑΣΚΕΥΗ ΤΗΣ ΑΝΑΛΟΓΗΣ ΑΡΤΗΡΙΑΣ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;680;3868.53;Χειρουργείο
X647957.26;ΣΤΕΝΩΣΗ ΑΟΡΤΙΚΗΣ ΒΑΛΒΙΔΑΣ. ΔΙΑΚΟΡΥΦΑΙΑ ΕΜΦΥΤΕΥΣΗ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;285;8109.67;Χειρουργείο
X647957.27;ΑΝΕΠΑΡΚΕΙΑ ΜΙΤΡΟΕΙΔΟΥΣ ΒΑΛΒΙΔΑΣ. ΕΝΔΟΣΚΟΠΙΚΗ ΔΙΟΡΘΩΣΗ ΜΕ ΕΞΩΣΩΜΑΤΙΚΗ ΚΥΚΛΟΦΟΡΙΑ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;596;5807.59;Χειρουργείο
X647957.28;ΑΝΕΠΑΡΚΕΙΑ ΜΙΤΡΟΕΙΔΟΥΣ ΒΑΛΒΙΔΑΣ. ΔΙΑΚΑΘΕΤΗΡΙΑ ΔΙΟΡΘΩΣΗ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;401;5702.65;Χειρουργείο
X647957.29;ΧΡΟΝΙΑ ΚΟΛΠΙΚΗ ΜΑΡΜΑΡΥΓΗ. ΘΩΡΑΚΟΣΚΟΠΙΚΗ ΚΑΤΑΛΥΣΗ.;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;414;9252.07;Χειρουργείο
X647957.30;ΑΡΔΙΑΚΗ ΑΝΕΠΑΡΚΕΙΑ ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ. ΤΟΠΟΘΕΤΗΣΗ ΟΛΙΚΑ ΕΜΦΥΤΕΥΣΙΜΗΣ ΤΕΧΝΗΤΗΣ ΚΑΡΔΙΑΣ (TOTAL ARTIFICIAL HEART);ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;558;3208.65;Χειρουργείο
X647961;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΚΑΡΩΤΙΔΑ ΥΠΟΚΛΕΙΔΙΑ Ή ΑΝΩΝΥΜΗ ΑΡΤΗΡΙΑ, ΜΕ ΤΡΑΧΗΛΙΚΗ ΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;429;5219.16;Χειρουργείο
X648061;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΑΝΩΝΥΜΗ ΥΠΟΚΛΕΙΔΙΟΣ ΑΡΤΗΡΙΑ, ΜΕ ΘΩΡΑΚΙΚΗ ΤΟΜΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;642;9260.76;Χειρουργείο
X648161;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΜΑΣΧΑΛΙΑΙΑ, ΒΡΑΧΙΟΝΙΑ, ΑΝΩΝΥΜΗ, ΥΠΟΚΛΕΙΔΙΟΣ ΑΡΤΗΡΙΑ, ΜΕ ΤΟΜΗ ΣΤΟΝ ΒΡΑΧΙΟΝΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;545;8390.37;Χειρουργείο
X648181;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΚΕΡΚΙΔΙΚΗ Ή ΩΛΕΝΙΑ ΑΡΤΗΡΙΑ, ΜΕ ΤΟΜΗ ΣΤΟΝ ΠΗΧΥ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;550;6779.43;Χειρουργείο
X648261;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΝΕΦΡΙΚΗ, ΚΟΙΛΙΑΚΗ, ΜΕΣΕΝΤΕΡΙΑ, ΑΟΡΤΟΛΑΓΟΝΙΑ ΑΡΤΗΡΙΑ, ΜΕ ΤΟΜΗ ΣΤΗΝ ΚΟΙΛΙΑΚΗ ΧΩΡΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;19;5815.4;Χειρουργείο
X648361;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΜΗΡΟΪΓΝΥΑΚΗ, ΑΟΡΤΟΛΑΓΟΝΙΑ ΑΡΤΗΡΙΑ, ΜΕ ΤΟΜΗ ΣΤΟ ΚΑΤΩ ΑΚΡΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;387;2672.12;Χειρουργείο
X648365;ΕΜΒΟΛΕΚΤΟΜΗ Ή ΘΡΟΜΒΕΚΤΟΜΗ, ΜΕ Ή ΧΩΡΙΣ ΚΑΘΕΤΗΡΑ, ΙΓΝΥΑΚΗ- ΚΝΗΜΙΑΙΑ -ΠΕΡΟΝΙΑΙΑ ΑΡΤΗΡΙΑ, ΜΕ ΤΟΜΗ ΣΤΟ ΚΑΤΩ ΑΚΡΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;398;5141.4;Χειρουργείο
X648761;ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ.  ΚΑΤΩ ΚΟΙΛΗ ΦΛΕΒΑ, ΛΑΓΟΝΙΑ ΦΛΕΒΑ, ΜΕ ΤΟΜΗ ΣΤΗΝ ΚΟΙΛΙΑΚΗ ΧΩΡΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;271;253.24;Χειρουργείο
X648801;ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ.ΚΟΙΛΗ ΦΛΕΒΑ, ΛΑΓΟΝΙΑ, ΜΗΡΟΪΓΝΥΑΚΗ ΦΛΕΒΑ, ΜΕ ΤΟΜΗ ΣΤΟ ΚΑΤΩ ΑΚΡΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;10;6979.0;Χειρουργείο
X648861;ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΚΟΙΛΗ ΦΛΕΒΑ, ΛΑΓΟΝΙΑ, ΜΗΡΟΪΓΝΥΑΚΗ ΦΛΕΒΑ, ΜΕ ΤΟΜΗ ΣΤΗΝ ΚΟΙΛΙΑΚΗ ΧΩΡΑ ΚΑΙ ΣΤΟ ΚΑΤΩ ΑΚΡΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;382;15.12;Χειρουργείο
X648901;ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΥΠΟΚΛΕΙΔΙΑ ΦΛΕΒΑ, ΜΕ ΤΟΜΗ ΣΤΟΝ ΤΡΑΧΗΛΟ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;506;1310.01;Χειρουργείο
X648939;ΘΡΟΜΒΕΚΤΟΜΗ, ΑΜΕΣΗ Ή ΜΕ ΚΑΘΕΤΗΡΑ. ΜΑΣΧΑΛΙΑΙΑ ΚΑΙ ΥΠΟΚΛΕΙΔΙΑ ΦΛΕΒΑ,  ΜΕ ΤΟΜΗ ΣΤΟΝ ΒΡΑΧΙΟΝΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;362;8047.56;Χειρουργείο
X648961;ΒΑΛΒΙΔΟΠΛΑΣΤΙΚΗ, ΜΗΡΙΑΙΑ ΦΛΕΒΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;604;9463.88;Χειρουργείο
X648963;ΑΝΑΚΑΤΑΣΚΕΥΗ ΚΟΙΛΗΣ ΦΛΕΒΑΣ, ΚΑΘΕ ΜΕΘΟΔΟΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;714;4431.48;Χειρουργείο
X648979;ΜΕΤΑΘΕΣΗ  ΦΛΕΒΙΚΗΣ ΒΑΛΒΙΔΑΣ, ΚΑΘΕ ΦΛΕΒΑΣ ΔΟΤΗ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;633;5577.82;Χειρουργείο
X648999;ΔΙΑΣΤΑΥΡΟΥΜΕΝΟ ΦΛΕΒΙΚΟ ΜΟΣΧΕΥΜΑ ΣΤΟ ΦΛΕΒΙΚΟ ΣΥΣΤΗΜΑ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;167;5985.12;Χειρουργείο
X649019;ΑΝΑΣΤΟΜΩΣΗ ΣΑΦΗΝΟΪΓΝΥΑΚΗΣ ΦΛΕΒΑΣ;ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ - ΕΠΕΜΒΑΤΙΚΕΣ - ΕΝΔΟΣΚΟΠΙΚΕΣ;135;4700.96;Χειρουργείο
